idptar;nomptar;STIF;CodeINSEE;X;Y;coord;UFR;Annonce Sonore Prochain Passage;Annonce Visuelle Prochain Passage;Annonce Sonore Situations Perturbees;Annonce Visuelle Situations Perturbees;PAQT;Accessibilite Quai Train;IDAMIVIF
47105;Les Vallées;;;;;;0;;;;;;;IDAMIVIF
47110;Maisons-Laffitte;;;;;;1;;;;;;;IDAMIVIF
47112;Cergy-Préfecture;;;;;;1;;;;;;;IDAMIVIF
47125;Cergy-Saint-Christophe;;;;;;1;;;;;;;IDAMIVIF
47128;Neuville-Université;;;;;;1;;;;;;;IDAMIVIF
47117;Les Vallées;;;;;;0;;;;;;;IDAMIVIF
591510;Clichy Levallois;;;;;;1;;;;;;;IDAMIVIF
183889;Noisy-Le-Roi;;;;;;1;;;;;;;IDAMIVIF
183891;Saint-Nom-la-Bretêche Forêt de Marly;;;;;;1;;;;;;;IDAMIVIF
183890;Noisy-Le-Roi;;;;;;1;;;;;;;IDAMIVIF
46218;Saint-Cyr;;;;;;;;;;;;;IDAMIVIF
46220;Chaville-Vélizy;;;;;;;;;;;;;IDAMIVIF
46221;Issy;;;;;;;;;;;;;IDAMIVIF
46225;Pont de l'alma;;;;;;;;;;;;;IDAMIVIF
46226;Invalides;;;;;;;;;;;;;IDAMIVIF
46229;Bibliothèque-François Mitterrand;;;;;;1;;;;;;;IDAMIVIF
46240;Lardy;;;;;;;;;;;;;IDAMIVIF
46242;Etampes;;;;;;;;;;;;;IDAMIVIF
46243;Saint-Martin d'Etampes;;;;;;;;;;;;;IDAMIVIF
46439;Choisy-le-Roi;;;;;;;;;;;;;IDAMIVIF
46482;Brétigny-sur-Orge;;;;;;;;;;;;;IDAMIVIF
46730;Saint-Cyr;;;;;;;;;;;;;IDAMIVIF
46747;Athis-Mons;;;;;;;;;;;;;IDAMIVIF
46751;Marolles-en-Hurepoix;;;;;;;;;;;;;IDAMIVIF
46950;Pont du Garigliano-Hôpital Européen G.Pompidou;;;;;;1;;;;;;;IDAMIVIF
47041;Meudon-Val-Fleury;;;;;;;;;;;;;IDAMIVIF
47043;Bouray;;;;;;;;;;;;;IDAMIVIF
7051154;Porchefontaine;;;;;;;;;;;;;IDAMIVIF
46246;Versailles-Chantiers;;;;;;;;;;;;;IDAMIVIF
46247;Chaville-Vélizy;;;;;;;;;;;;;IDAMIVIF
46251;Pont de l'alma;;;;;;;;;;;;;IDAMIVIF
46257;Les Ardoines;;;;;;;;;;;;;IDAMIVIF
46260;Athis-Mons;;;;;;;;;;;;;IDAMIVIF
46262;Savigny-sur-Orge;;;;;;;;;;;;;IDAMIVIF
46269;Breuillet-Village;;;;;;;;;;;;;IDAMIVIF
46270;Saint-Chéron;;;;;;;;;;;;;IDAMIVIF
46483;Viroflay-Rive Gauche;;;;;;;;;;;;;IDAMIVIF
46756;Saint-Quentin-en-Yvelines;;;;;;;;;;;;;IDAMIVIF
46763;Pont de l'alma;;;;;;;;;;;;;IDAMIVIF
46769;Les Ardoines;;;;;;;;;;;;;IDAMIVIF
46774;Savigny-sur-Orge;;;;;;;;;;;;;IDAMIVIF
46775;Epinay-sur-Orge;;;;;;;;;;;;;IDAMIVIF
46779;Egly;;;;;;;;;;;;;IDAMIVIF
46781;Breuillet-Village;;;;;;;;;;;;;IDAMIVIF
46955;Arpajon;;;;;;;;;;;;;IDAMIVIF
46995;Viroflay-Rive Gauche;;;;;;;;;;;;;IDAMIVIF
46996;Ivry-sur-Seine;;;;;;;;;;;;;IDAMIVIF
7051156;Versailles Château-Rive Gauche;;;;;;1;;;;;;;IDAMIVIF
7051157;Versailles Château-Rive Gauche;;;;;;1;;;;;;;IDAMIVIF
46279;Saint-Gratien;;;;;;;;;;;;;IDAMIVIF
46281;Gennevilliers;;;;;;;;;;;;;IDAMIVIF
46282;Porte de Clichy;;;;;;;;;;;;;IDAMIVIF
46284;Pereire;;;;;;;;;;;;;IDAMIVIF
46294;Choisy-le-Roi;;;;;;;;;;;;;IDAMIVIF
46533;Saint-Ouen;;;;;;1;;;;;;;IDAMIVIF
46788;Montigny-Beauchamp;;;;;;;;;;;;;IDAMIVIF
46790;Cernay;;;;;;;;;;;;;IDAMIVIF
46798;Avenue Foch;;;;;;;;;;;;;IDAMIVIF
46806;Choisy-le-Roi;;;;;;;;;;;;;IDAMIVIF
142884;Chemin d'Antony;;;;;;;;;;;;;IDAMIVIF
142886;Massy-Verrières;;;;;;;;;;;;;IDAMIVIF
142890;Juvisy-sur-Orge;;;;;;;;;;;;;IDAMIVIF
142897;Villeneuve-le-Roi;;;;;;;;;;;;;IDAMIVIF
142899;Athis-Mons;;;;;;;;;;;;;IDAMIVIF
142900;Athis-Mons;;;;;;;;;;;;;IDAMIVIF
162244;Pierrelaye;;;;;;;;;;;;;IDAMIVIF
162245;Pierrelaye;;;;;;;;;;;;;IDAMIVIF
591239;La Norville Saint-Germain-lès-Arpajon;;;;;;;;;;;;;IDAMIVIF
591244;Breuillet Bruyères-le-Châtel;;;;;;;;;;;;;IDAMIVIF
46303;Vitry-sur-Seine;;;;;;;;;;;;;IDAMIVIF
46304;Les Ardoines;;;;;;;;;;;;;IDAMIVIF
46309;Massy-Verrières;;;;;;;;;;;;;IDAMIVIF
46810;Pont de l'alma;;;;;;;;;;;;;IDAMIVIF
46811;Saint-Michel Notre-Dame;;;;;;;;;;;;;IDAMIVIF
46312;Porchefontaine;;;;;;;;;;;;;IDAMIVIF
46313;Viroflay-Rive Gauche;;;;;;;;;;;;;IDAMIVIF
46315;Issy;;;;;;;;;;;;;IDAMIVIF
46316;Issy-Val de Seine;;;;;;;;;;;;;IDAMIVIF
46317;Pont du Garigliano-Hôpital Européen G.Pompidou;;;;;;;;;;;;;IDAMIVIF
46326;Juvisy-sur-Orge;;;;;;;;;;;;;IDAMIVIF
46329;Sainte-Geneviève-des-Bois;;;;;;;;;;;;;IDAMIVIF
46535;Musée d'Orsay;;;;;;;;;;;;;IDAMIVIF
46825;Viroflay-Rive Gauche;;;;;;;;;;;;;IDAMIVIF
46827;Issy;;;;;;;;;;;;;IDAMIVIF
46840;Epinay-sur-Orge;;;;;;;;;;;;;IDAMIVIF
47047;Musée d'Orsay;;;;;;;;;;;;;IDAMIVIF
142865;Vitry-sur-Seine;;;;;;;;;;;;;IDAMIVIF
46334;Issy;;;;;;;;;;;;;IDAMIVIF
46347;Gravigny-Balizy;;;;;;;;;;;;;IDAMIVIF
46536;Pont de l'alma;;;;;;;;;;;;;IDAMIVIF
46844;Viroflay-Rive Gauche;;;;;;;;;;;;;IDAMIVIF
46847;Issy-Val de Seine;;;;;;;;;;;;;IDAMIVIF
46853;Gare d'Austerlitz;;;;;;;;;;;;;IDAMIVIF
46856;Athis-Mons;;;;;;;;;;;;;IDAMIVIF
46858;Savigny-sur-Orge;;;;;;;;;;;;;IDAMIVIF
46860;Chilly-Mazarin;;;;;;;;;;;;;IDAMIVIF
47030;Petit-Vaux;;;;;;;;;;;;;IDAMIVIF
65839;Petit-Jouy-les-Loges;;;;;;;;;;;;;IDAMIVIF
65842;Versailles-Chantiers;;;;;;;;;;;;;IDAMIVIF
142873;Vitry-sur-Seine;;;;;;;;;;;;;IDAMIVIF
1470421;Dourdan-la-Forêt;;;;;;;;;;;;;IDAMIVIF
1470429;Breuillet-Village;;;;;;;;;;;;;IDAMIVIF
1470433;Egly;;;;;;;;;;;;;IDAMIVIF
1470445;Epinay-sur-Orge;;;;;;;;;;;;;IDAMIVIF
1470449;Juvisy-sur-Orge;;;;;;;;;;;;;IDAMIVIF
1470452;Choisy-le-Roi;;;;;;;;;;;;;IDAMIVIF
1470459;Musée d'Orsay;;;;;;;;;;;;;IDAMIVIF
1470465;Champ de Mars-Tour Eiffel;;;;;;;;;;;;;IDAMIVIF
1470467;Kennedy Radio-France;;;;;;;;;;;;;IDAMIVIF
1470477;Pereire;;;;;;;;;;;;;IDAMIVIF
1470484;Les Grésillons;;;;;;;;;;;;;IDAMIVIF
1470489;Saint-Gratien;;;;;;;;;;;;;IDAMIVIF
1470499;Saint-Martin d'Etampes;;;;;;;;;;;;;IDAMIVIF
1470501;Etampes;;;;;;;;;;;;;IDAMIVIF
1664171;Etréchy;;;;;;;;;;;;;IDAMIVIF
1664173;Chamarande;;;;;;;;;;;;;IDAMIVIF
1664174;Chamarande;;;;;;;;;;;;;IDAMIVIF
1664178;Bouray;;;;;;;;;;;;;IDAMIVIF
1664180;Marolles-en-Hurepoix;;;;;;;;;;;;;IDAMIVIF
1664181;Brétigny-sur-Orge;;;;;;;;;;;;;IDAMIVIF
1664182;Brétigny-sur-Orge;;;;;;;;;;;;;IDAMIVIF
1664186;Sainte-Geneviève-des-Bois;;;;;;;;;;;;;IDAMIVIF
1664210;Boulainvilliers;;;;;;;;;;;;;IDAMIVIF
1664244;Saint-Ouen;;;;;;;;;;;;;IDAMIVIF
1664252;Saint-Ouen;;;;;;;;;;;;;IDAMIVIF
1664280;Les Grésillons;;;;;;;;;;;;;IDAMIVIF
1664308;Saint-Gratien;;;;;;;;;;;;;IDAMIVIF
1664352;Franconville Plessis-Bouchard;;;;;;;;;;;;;IDAMIVIF
2855046;Gare d'Austerlitz Grandes Lignes;;;;;;;;;;;;;IDAMIVIF
1670018;Choisy-le-Roi;;;;;;;;;;;;;IDAMIVIF
1670023;Ablon;;;;;;;;;;;;;IDAMIVIF
1673398;Brétigny-sur-Orge;;;;;;;;;;;;;IDAMIVIF
1673404;Lardy;;;;;;;;;;;;;IDAMIVIF
6591394;Athis-Mons;;;;;;;;;;;;;IDAMIVIF
6591405;Saint-Michel Notre-Dame;;;;;;;;;;;;;IDAMIVIF
6591410;Invalides;;;;;;;;;;;;;IDAMIVIF
6591427;Porchefontaine;;;;;;;;;;;;;IDAMIVIF
6591430;Versailles-Chantiers;;;;;;;;;;;;;IDAMIVIF
60286;Châtelet-Les Halles;;;;;;;;;;;;;IDAMIVIF
60288;Gare du Nord;;;;;;1;;;;;;;IDAMIVIF
60289;Gare du Nord;;;;;;1;;;;;;;IDAMIVIF
60312;Orry-la-Ville Coye;;;;;;;;;;;;;IDAMIVIF
60320;Gare de Lyon (Banlieue);;;;;;1;;;;;;;IDAMIVIF
60330;Villeneuve-Saint-Georges;;;;;;;;;;;;;IDAMIVIF
60394;Boussy-Saint-Antoine;;;;;;;;;;;;;IDAMIVIF
60396;Combs-la-Ville Quincy;;;;;;1;;;;;;;IDAMIVIF
60404;Le Mee;;;;;;;;;;;;;IDAMIVIF
132634;Stade de France-Saint-Denis;;;;;;1;;;;;;;IDAMIVIF
60408;Gare du Nord;;;;;;;;;;;;;IDAMIVIF
60413;Garges-Sarcelles;;;;;;;;;;;;;IDAMIVIF
60433;Ris-Orangis;;;;;;;;;;;;;IDAMIVIF
60437;Orangis Bois de l'Epine;;;;;;;;;;;;;IDAMIVIF
60443;Ballancourt;;;;;;;;;;;;;IDAMIVIF
60444;La Ferté-Alais;;;;;;;;;;;;;IDAMIVIF
60461;Gare du Nord;;;;;;1;;;;;;;IDAMIVIF
60482;Villeneuve-Saint-Georges;;;;;;;;;;;;;IDAMIVIF
60492;Le Bras-de-Fer;;;;;;;;;;;;;IDAMIVIF
60495;Mennecy;;;;;;;;;;;;;IDAMIVIF
60502;Malesherbes;;;;;;;;;;;;;IDAMIVIF
591225;Orry-la-Ville Coye;;;;;;;;;;;;;IDAMIVIF
591226;Orry-la-Ville Coye;;;;;;;;;;;;;IDAMIVIF
591227;La Borne-Blanche;;;;;;;;;;;;;IDAMIVIF
591228;La Borne-Blanche;;;;;;;;;;;;;IDAMIVIF
591233;Les Noues;;;;;;;;;;;;;IDAMIVIF
5422314;Gare du Nord (Surface);;;;;;1;;;;;;;IDAMIVIF
590101;Survilliers-Fosses;;;;;;;;;;;;;IDAMIVIF
590103;Louvres;;;;;;;;;;;;;IDAMIVIF
590114;Pierrefitte Stains;;;;;;;;;;;;;IDAMIVIF
590116;Saint-Denis;;;;;;;;;;;;;IDAMIVIF
590117;Stade de France-Saint-Denis;;;;;;1;;;;;;;IDAMIVIF
590122;Chatelet-Les Halles;;;;;;;;;;;;;IDAMIVIF
590140;Viry-Châtillon;;;;;;;;;;;;;IDAMIVIF
590141;Grigny-Centre;;;;;;1;;;;;;;IDAMIVIF
590143;Orangis Bois de l'Epine;;;;;;;;;;;;;IDAMIVIF
590148;Le Bras-de-Fer;;;;;;;;;;;;;IDAMIVIF
590153;Villabé;;;;;;;;;;;;;IDAMIVIF
590156;Le Plessis-Chenet-IBM;;;;;;;;;;;;;IDAMIVIF
590161;Ponthierry Pringy;;;;;;;;;;;;;IDAMIVIF
590164;Boissise-le-Roi;;;;;;;;;;;;;IDAMIVIF
1988702;Ris-Orangis;;;;;;;;;;;;;IDAMIVIF
1988705;Evry Val de Seine;;;;;;;;;;;;;IDAMIVIF
2695202;Gare de Lyon;;;;;;1;;;;;;;IDAMIVIF
2695203;Gare de Lyon;;;;;;1;;;;;;;IDAMIVIF
4770533;Creil;;;;;;;;;;;;;IDAMIVIF
4770535;Chantilly-Gouvieux;;;;;;;;;;;;;IDAMIVIF
1662665;Le Vert de Maisons;;;;;;;;;;;;;IDAMIVIF
1662669;Villeneuve-Triage;;;;;;;;;;;;;IDAMIVIF
1662680;Orangis Bois de l'Epine;;;;;;;;;;;;;IDAMIVIF
1662684;Le Bras-de-Fer;;;;;;;;;;;;;IDAMIVIF
4102152;Stade de France-Saint-Denis;;;;;;1;;;;;;;IDAMIVIF
4102153;Stade de France-Saint-Denis;;;;;;1;;;;;;;IDAMIVIF
4102166;Yerres;;;;;;1;;;;;;;IDAMIVIF
4102169;Brunoy;;;;;;;;;;;;;IDAMIVIF
4102170;Boussy-Saint-Antoine;;;;;;;;;;;;;IDAMIVIF
4102172;Combs-la-Ville Quincy;;;;;;1;;;;;;;IDAMIVIF
4102173;Combs-la-Ville Quincy;;;;;;1;;;;;;;IDAMIVIF
4102177;Savigny-le-Temple Nandy;;;;;;;;;;;;;IDAMIVIF
4102179;Cesson;;;;;;;;;;;;;IDAMIVIF
4102181;Le Mee;;;;;;;;;;;;;IDAMIVIF
4102183;Melun;;;;;;;;;;;;;IDAMIVIF
5005183;Haussmann-Saint-Lazare;;;;;;1;;;;;;;IDAMIVIF
5005184;Haussmann-Saint-Lazare;;;;;;1;;;;;;;IDAMIVIF
5005190;Pantin;;;;;;;;;;;;;IDAMIVIF
5005380;Le Chênay Gagny;;;;;;1;;;;;;;IDAMIVIF
5005524;Rosny-sous-Bois;;;;;;1;;;;;;;IDAMIVIF
5005527;Nogent Le-Perreux;;;;;;1;;;;;;;IDAMIVIF
5005532;Villiers-sur-Marne Plessis-Trévise;;;;;;1;;;;;;;IDAMIVIF
5005533;Les Yvris Noisy-le-Grand;;;;;;;;;;;;;IDAMIVIF
5005667;Roissy-en-Brie;;;;;;1;;;;;;;IDAMIVIF
5005670;Ozoir-la-Ferrière;;;;;;1;;;;;;;IDAMIVIF
5005674;Tournan;;;;;;1;;;;;;;IDAMIVIF
